,Unnamed: 0,asin,title,brand,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,base,image url
308,308,B08JPRRZGM,Men's Fleece Full Sleeve High Neck Solid Sweatshirt,Roden,0,0,0,599,3.9,46,70,,1,46,
309,309,B08KHLX73Y,Men's Casual Cotton Sweater,Red Tape,0,0,0,849,4.0,11,75,,1,11,https://m.media-amazon.com/images/I/81mri+dDm4L._AC_UL320_.jpg
310,310,B07WLYKW7G,Men's Wool Sweater,Allen Solly,0,0,0,"1,149",4.1,28,50,,1,28,
311,311,B078H8BG5Z,Womens Round Neck Printed Sweater,VERO MODA,0,0,0,"1,014",3.7,15,65,,1,15,
312,312,B07VFX8S4P,Men's Contemporary Wool Sweater,Raymond,0,0,0,"1,080",3.6,19,57,,1,19,
313,313,B07W72Q8FC,Mens V Neck Slub Knitted Sweater,Allen Solly,0,0,0,"1,039",4.6,24,55,,1,24,https://m.media-amazon.com/images/I/61LYza06IQL._AC_UL320_.jpg
314,314,B09GNGM7X8,Women's Winter wear Woolen Multicolor Cardigans Sweaters,eWools,0,0,0,647,3.9,75,71,,1,75,
315,315,B09K5VB8Q3,Premium Women's Winterwear Woolen Frock Style Knitted Designer Sweater/Cardigan (Hair Feather Yarn),Chatanya,0,0,0,"1,293",4.0,39,61,,0,39,
316,316,B09JGBLG6N,Women's 1/4 Zip Closure Turtleneck Solid Color Ribbed Knit Sweater - Free Size,SG VOGUE,0,0,0,689,4.2,8,54,,1,8,
317,317,B07XP46Y2J,Men's Casual Cotton Sweater,Red Tape,0,0,0,824,3.2,22,75,,1,22,https://m.media-amazon.com/images/I/81uxNfc4XbL._AC_UL320_.jpg
318,318,B08KDVX11X,Wool Half Sleeve Sweater For Men For Normal Wear,Super weston,0,0,0,449,3.8,6,70,,0,6,https://m.media-amazon.com/images/I/61MinPHRZPL._AC_UL320_.jpg
319,319,B09NDRDCXB,Plus Size Men's Regular Fit Sweaters,Bigbanana,0,0,0,899,0.0,0,64,,1,"₹899
₹2,499 Save ₹1,600 (64%)",
320,320,B07TMNQ4YR,Men Sweatshirt,Amazon Brand - Symbol,1,0,0,430,4.1,"1,007",78,,0,"1,007",https://m.media-amazon.com/images/I/81BOmhcfQ-L._AC_UL320_.jpg
321,321,B097Q9T249,Men's Casual Acrylic Sweater,Amazon Brand - Arthur Harvey,1,0,0,679,4.2,89,66,,1,89,https://m.media-amazon.com/images/I/913IX5tvnFL._AC_UL320_.jpg
322,322,B097Q9ZVS3,Men's Casual Acrylic Sweater,Amazon Brand - Symbol,1,0,0,571,3.9,31,70,,1,31,https://m.media-amazon.com/images/I/91Rt56edXuL._AC_UL320_.jpg
323,323,B09NDL8MCM,Color MixMaroon Sweater Slim Fit Color Mixmaroon Casual Button Cable Sweaters,American-Elm,1,0,0,"1,419",1.0,1,51,,0,1,https://m.media-amazon.com/images/I/618YO4itxtL._AC_UL320_.jpg
324,324,B08PSSH58Z,Women's Cotton Turtle Neck Sweater,DENIMHOLIC,0,0,0,795,4.2,39,60,,1,39,
325,325,B099X2CXDT,Men's Casual Cotton Sweater,Levi's,0,0,0,"1,119",0.0,0,60,,1,"₹1,119
₹2,799 Save ₹1,680 (60%)",https://m.media-amazon.com/images/I/51rNmpyuTxL._AC_UL320_.jpg
326,326,B09RPBCCVT,Woollen Sleeveless Women's Sweater (Free Size),NICE WONDER,0,0,0,499,0.0,0,44,,1,"₹499
₹899 Save ₹400 (44%)",https://m.media-amazon.com/images/I/61CbiGhnpIL._AC_UL320_.jpg
327,327,B09NSK4D9R,Yellow Sweater,RAABTA FASHION,0,0,0,329,0.0,0,63,,0,"₹329
₹899 Save ₹570 (63%)",https://m.media-amazon.com/images/I/211i5nsdMuL._AC_UL320_.jpg
328,328,B09RQMPV7V,Men Grey Pure Wool Solid Sweater 1217110SL-2442,Monte Carlo,0,0,0,"2,242",0.0,0,35,,1,"₹2,242
₹3,450 Save ₹1,208 (35%)",
329,329,B09D9LDQYX,Boys Woolen Sweaters Winter Sweatshirts,CHIMPRALA,0,0,0,499,4.2,131,75,,1,131,
330,330,B08P633GSK,Men's V-Neck Sweater,Bollywood Designer,0,0,0,499,4.0,2,67,,1,2,https://m.media-amazon.com/images/I/51Ray-BM50L._AC_UL320_.jpg
331,331,B07QHJWF44,Women's Acrylic V-Neck Sweater,Kalt,0,0,0,"1,000",4.2,275,50,,0,275,https://m.media-amazon.com/images/I/71nyVvNzw2L._AC_UL320_.jpg
332,332,B07XPH93YW,Men's Blouson Cotton Sweater,Red Tape,0,0,0,795,3.7,11,75,,1,11,https://m.media-amazon.com/images/I/91P+k-hrH1L._AC_UL320_.jpg
333,333,B094CV39J3,Men's Casual Wool Sweater,Monte Carlo,0,0,0,"1,865",4.5,2,6,,1,2,
334,334,B073VRG4N2,Men's Wool Sweater,United Colors of Benetton,0,0,0,"1,689",3.4,10,54,,1,10,https://m.media-amazon.com/images/I/41fOSzQTp-L._AC_UL320_.jpg
335,335,B09KNYKPWC,Classic Women's Winterwear Woolen Long Coat Sweater/Cardigan with Pocket (Made of Hair Feather Yarn Wool),Chatanya,0,0,0,"1,449",4.8,6,63,,0,6,
336,336,B08KHNFB56,Men's Casual Cotton Sweater,Red Tape,0,0,0,819,4.6,3,75,,1,3,https://m.media-amazon.com/images/I/81p2QpvDczL._AC_UL320_.jpg
337,337,B094JNS7Q1,Men's Casual Wool Cardigan Sweater,Monte Carlo,0,0,0,"2,320",5.0,1,6,,1,1,https://m.media-amazon.com/images/I/91EZKfCzEkL._AC_UL320_.jpg
338,338,B09KLXR38H,Women's Casual Acrylic Sweater,FabAlley,0,0,0,"1,209",4.2,4,33,,1,4,https://m.media-amazon.com/images/I/91nWWRm41nL._AC_UL320_.jpg
339,339,B09MB1BKMP,Women's Casual Wool Blend Sweater,Duke,0,0,0,848,0.0,0,50,,0,"₹848
₹1,695 Save ₹847 (50%)",https://m.media-amazon.com/images/I/71fLIbx9PcL._AC_UL320_.jpg
340,340,B07TKYQWSL,Women Sweatshirt,Amazon Brand - Symbol,0,0,0,637,4.0,"2,324",68,,1,"2,324",https://m.media-amazon.com/images/I/81yokTLcUjL._AC_UL320_.jpg
341,341,B01NBRZOAO,"Full Sleeve Woolen Cardigan | Stylish Sweater for Womens, Girls |Black",MONTREX,0,0,0,"1,000",4.2,27,50,,1,27,https://m.media-amazon.com/images/I/81vs+V6PPhL._AC_UL320_.jpg
342,342,B078XKLMLW,Men's Synthetic Sweater,BRAVESOUL,0,0,0,829,4.0,7,45,,1,7,
343,343,B08QK24LD5,Men's Rayon Sweater,Allen Solly,0,0,0,"1,707",5.0,1,39,,1,1,
344,344,B08TX1HXWW,Dark Red Sweaters,Raymond,0,0,0,889,0.0,0,64,,1,"₹889
₹2,499 Save ₹1,610 (64%)",
345,345,B07YNYVF6L,Men Navy Blue Hoodie Sweatshirt,Red Tape,0,0,0,899,4.3,133,70,,1,133,
346,346,B09CHJR61F,V Neck Sleeveless Winter Wool Sweater for Men,Kvetoo,0,0,0,499,3.7,56,67,,1,56,
347,347,B09PYKL8F9,Womens Woollen Half Sleeves Crop Top Sweater Blouse,KNITCO,0,0,0,499,5.0,2,71,,1,2,https://m.media-amazon.com/images/I/61kp9k5mfEL._AC_UL320_.jpg
348,348,B08HDMCXRM,Women's Casual Rayon Sweater,VERO MODA,0,0,0,699,0.0,0,65,,1,"₹699
₹1,999 Save ₹1,300 (65%)",https://m.media-amazon.com/images/I/51QYOFjIBgS._AC_UL320_.jpg
349,349,B09PHT4YY5,Women’s Acrylic Full Sleeve Round Neck Purple Sweater,MansiCollections,0,0,0,499,0.0,0,60,,1,"₹499
₹1,250 Save ₹751 (60%)",https://m.media-amazon.com/images/I/81xdM9LwBML._AC_UL320_.jpg
350,350,B08GCPRMXC,Women's HW429 – Cotton Wool Pointelle Rib Jumper Cardigan Sweater,Marks & Spencer,0,0,0,"1,178",2.0,1,53,,1,1,
351,351,B08N49B2PG,Women's Fleece Zipper Hoodie Jacket,Wear Your Opinion,0,0,0,565,3.9,"3,185",72,,1,"3,185",https://m.media-amazon.com/images/I/61HtomTWd1L._AC_UL320_.jpg
352,352,B07XBGXTN5,Men's Cotton Turtleneck Sweater,DENIMHOLIC,0,0,0,899,4.0,"2,027",55,,1,"2,027",https://m.media-amazon.com/images/I/61sx6BHT4aL._AC_UL320_.jpg
353,353,B09MSHVWYF,Men's Casual Acrylic Blend Sweater,Allen Solly,0,0,0,"1,878",0.0,0,37,,1,"₹1,878
₹2,999 Save ₹1,121 (37%)",
354,354,B097QCK8TK,Men's Modern Wool Sweater,U.S. POLO ASSN.,0,0,0,"1,979",0.0,0,40,,1,"₹1,979
₹3,299 Save ₹1,320 (40%)",https://m.media-amazon.com/images/I/712-0qQ2T5L._AC_UL320_.jpg
355,355,B08PTFS86L,Blue Solid Fleece Turtle Neck Regular Fit Long Sleeve Womens Sweatshirt,Popster,0,0,0,549,4.7,15,63,,1,15,https://m.media-amazon.com/images/I/61ng7lEgjtL._AC_UL320_.jpg
356,356,B08C39FL4T,Men's Blouson Acrylic Sweater,Amazon Brand - Symbol,1,0,0,739,4.1,344,69,,1,344,https://m.media-amazon.com/images/I/91gFpK+1XsL._AC_UL320_.jpg
357,357,B08F62FQXV,Men Sweatshirt,Amazon Brand - Symbol,1,0,0,678,3.9,865,73,,1,865,https://m.media-amazon.com/images/I/81c1MvVbaML._AC_UL320_.jpg
358,358,B0971PZLWY,Regular Fit Long Sleeves Sweatshirt,Amazon Brand - House & Shields,1,0,0,589,4.1,136,67,,1,136,https://m.media-amazon.com/images/I/61me6WTlbbL._AC_UL320_.jpg
359,359,B097Q9Z5FH,Men's Casual Acrylic Sweater,Amazon Brand - Arthur Harvey,1,0,0,640,3.6,39,71,,1,39,https://m.media-amazon.com/images/I/71BBmq78EGL._AC_UL320_.jpg
360,360,B097QD45DL,Men's Casual Acrylic Sweater,Amazon Brand - Symbol,1,0,0,749,4.0,379,63,,1,379,
361,361,B097QBJLN3,Men's Casual Acrylic Sweater,Amazon Brand - Symbol,1,0,0,469,3.9,31,75,,0,31,https://m.media-amazon.com/images/I/81FFev4jWmL._AC_UL320_.jpg
362,362,B08C3BPX3C,Men's Blouson Acrylic Sweater,Amazon Brand - Symbol,1,0,0,502,3.9,241,79,,1,241,https://m.media-amazon.com/images/I/71vMnHc70YL._AC_UL320_.jpg
363,363,B08FS8WCSP,Men's Cotton Sweatshirt,Van Heusen,1,0,0,789,4.1,"1,008",39,,1,"1,008",https://m.media-amazon.com/images/I/81C1Rm+CILL._AC_UL320_.jpg
364,364,B09DCW8MT4,Boys Woolen Sweaters Winter Sweatshirts,CHIMPRALA,0,0,0,449,4.0,56,78,,0,56,
365,365,B09L62QRF6,Half Multicolor Mens Sweater Winter wear,Bollywood Designer,0,0,0,399,3.6,31,80,,1,31,https://m.media-amazon.com/images/I/71OHcvds3iL._AC_UL320_.jpg
366,366,B09GMK3FPK,Women Cotton Sweatshirts Long Sleeve Round Neck Regular Fit (Sizes S-4xl),Stories.Label,0,0,0,499,3.8,82,77,,1,82,
367,367,B07L9BQYFB,Boys Round Neck Graphic Print Sweater,Allen Solly Junior,0,0,0,811,4.7,4,52,,1,4,https://m.media-amazon.com/images/I/61C4zxdDmpL._AC_UL320_.jpg
368,368,B08RB1CWKH,Men's Casual Cotton Hooded Sweatshirt,U.S. POLO ASSN.,0,0,0,"1,379",5.0,2,45,,1,2,https://m.media-amazon.com/images/I/81sZUzLrtmL._AC_UL320_.jpg
369,369,B08R1STC7Z,Salez Counter- Women/Girls Round Neck Sweatshirt/Top(Black),New Deal,0,0,0,310,0.0,0,74,,0,"₹310
₹1,199 Save ₹889 (74%)",
370,370,B07DWHKRF7,Men's Sweater,U.S. POLO ASSN.,0,0,0,"1,300",4.1,6,50,,1,6,
371,371,B09HZZ11HY,mens Sweater,Peter England,0,0,0,"2,239",0.0,0,20,,1,"₹2,239
₹2,799 Save ₹560 (20%)",https://m.media-amazon.com/images/I/71Vawno-Q8L._AC_UL320_.jpg
372,372,B07X48GXDD,Men's Cotton Sweater,BRAVESOUL,0,0,0,329,3.7,6,85,,0,6,
373,373,B09NYC4LY5,Men Pullover Sweater,Van Heusen,0,0,0,"1,379",0.0,0,40,,1,"₹1,379
₹2,299 Save ₹920 (40%)",
374,374,B08L9QBBST,Ladies Knitted,Generic radhasoami,0,0,0,690,3.3,14,23,,1,14,https://m.media-amazon.com/images/I/91T5I8qrOAL._AC_UL320_.jpg
375,375,B093BMR3P9,Women Raglan Full Sleeve Woolen Sweater,GODFREY,0,0,0,849,4.1,21,58,,1,21,https://m.media-amazon.com/images/I/81dMISdMLbS._AC_UL320_.jpg
376,376,B07GCH45XB,Boys' Sweater,Pepe Jeans,0,0,0,"1,119",5.0,3,44,,1,3,https://m.media-amazon.com/images/I/91zos17vnvL._AC_UL320_.jpg
377,377,B09R4WKH4S,Hair Warm Wool Long Sleeves Woolen|Winter Wear Soft Fabric Sweater for Womens and Girls|Buttoned Design Short Cardigan,Generic,0,0,0,"1,195",0.0,0,34,,0,"₹1,195
₹1,800 Save ₹605 (34%)",
378,378,B0915WT5FN,Women Full Sleeves Cable Cardigan Sweater(Teal Melange),Kalt,0,0,0,"1,000",3.6,10,50,,0,10,https://m.media-amazon.com/images/I/71oq1oOH1IL._AC_UL320_.jpg
379,379,B091Q4Z47S,Men's Casual Wool Sweater,Monte Carlo,0,0,0,"1,449",0.0,0,38,,1,"₹1,449
₹2,350 Save ₹901 (38%)",
380,380,B097QB3MYL,Men's Casual Acrylic Sweater,Amazon Brand - Arthur Harvey,1,0,0,679,4.2,53,69,,1,53,https://m.media-amazon.com/images/I/91Y7Yb2LSTL._AC_UL320_.jpg
381,381,B08C39MZYX,Men's Classic Acrylic Sweater,Amazon Brand - Symbol,1,0,0,387,3.8,432,76,,0,432,https://m.media-amazon.com/images/I/81ditwmpVyL._AC_UL320_.jpg
382,382,B097QCMG2T,Men's Casual Acrylic Sweater,Amazon Brand - Symbol,1,0,0,637,4.0,75,60,,1,75,
383,383,B08C3BJXK1,Men's Acrylic Sweater,Amazon Brand - Symbol,1,0,0,696,4.1,142,71,,1,142,https://m.media-amazon.com/images/I/81F3ATeVSZL._AC_UL320_.jpg
384,384,B09C1R8DVF,Women Pink Solid Pullover Sweater,Style Quotient,0,0,0,649,0.0,0,50,,1,"₹649
₹1,299 Save ₹650 (50%)",https://m.media-amazon.com/images/I/31Uhi4YvEGL._AC_UL320_.jpg
385,385,B07XP47BDC,Men Blue Hoodie,Red Tape,0,0,0,724,3.7,16,75,,1,16,https://m.media-amazon.com/images/I/91-eXkKKjxL._AC_UL320_.jpg
386,386,B097Q9SFZQ,Men's Casual Acrylic Sweater,Amazon Brand - Arthur Harvey,1,0,0,739,4.3,59,61,,1,59,https://m.media-amazon.com/images/I/91UoAFBBrmL._AC_UL320_.jpg
387,387,B08CFL6FCG,Men Sweatshirt,Amazon Brand - Symbol,1,0,0,509,3.9,"1,192",78,,1,"1,192",https://m.media-amazon.com/images/I/81+rY2LPgCL._AC_UL320_.jpg
388,388,B097QD3LM8,Men's Casual Acrylic Sweater,Amazon Brand - Arthur Harvey,1,0,0,456,3.6,39,79,,0,39,
389,389,B09NDJY9P8,Men's Basic Sweatshirt Color Dark Gray Long Sleeves Round Neck,American-Elm,1,0,0,"1,379",0.0,0,51,,0,"₹1,379
₹2,827 Save ₹1,448 (51%)",
