,Unnamed: 0,asin,title,brand,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,base,image url
22,22,B07GZWCHFY,Men's Skinny Jeans,Diverse,1,0,0,613,3.5,560,75,,0,560,
23,23,B0767KLWYG,Men's Slim Jeans,Diverse,1,0,0,619,3.7,"3,307",69,,1,"3,307",https://m.media-amazon.com/images/I/31EpESl1n6L._AC_UL320_.jpg
24,24,B085J7BK52,Men's Skinny Jeans,Amazon Brand - Symbol,0,0,0,629,3.8,672,63,,1,672,
25,25,B08NTDTWDS,Women's High Rise Jeans,KOTTY,0,0,0,639,3.8,560,68,,1,560,https://m.media-amazon.com/images/I/313389wmFrL._AC_UL320_.jpg
26,26,B07DMZ9J72,Men's Slim Fit Denim,Ben Martin,0,0,0,698,3.6,"3,305",77,,1,"3,305",https://m.media-amazon.com/images/I/61Don-d8JfL._AC_UL320_.jpg
27,27,B07HLZ6K4K,Women's Straight Jeans,AKA CHIC,0,0,0,885,4.1,530,62,,1,530,https://m.media-amazon.com/images/I/81mRWoU5jxL._AC_UL320_.jpg
28,28,B09LLHDX59,Men's Regular Jeans,Peter England,0,0,0,"1,073",5.0,1,40,,1,1,
29,29,B08Y71XRZH,Men's Slim Jeans,Jack & Jones,0,0,0,"1,155",4.0,1,65,,1,1,
30,30,B0979B7665,Men's Slim Jeans,Spykar,0,0,0,"1,276",3.4,9,60,,1,9,https://m.media-amazon.com/images/I/71mJUR+XRJS._AC_UL320_.jpg
31,31,B09BVW2LNQ,Men's Slim Jeans,Levi's,0,0,0,"1,439",4.1,317,45,,1,317,https://m.media-amazon.com/images/I/81i9p9Vh7dL._AC_UL320_.jpg
32,32,B07HZR4V3G,Men's Stretch Slim Stretchable Jeans,Amazon Brand - Inkast Denim Co.,0,0,0,769,3.7,463,73,,1,463,
33,33,B09F655D8M,Men's Slim Jeans,Allen Solly,0,0,0,"1,034",4.2,21,46,,1,21,
34,34,B08C8F9XHL,Men's Straight Jeans,Cherokee by Unlimited,0,0,0,539,3.9,88,40,,1,88,
35,35,B07W48KVMV,Women's Regular Jeans,AKA CHIC,0,0,0,839,4.2,632,65,,1,632,https://m.media-amazon.com/images/I/7108v-3qxLL._AC_UL320_.jpg
36,36,B07HZCC8T7,Men's Slim Stretchable Jeans,Amazon Brand - Inkast Denim Co.,0,0,0,669,3.7,"1,360",79,,1,"1,360",https://m.media-amazon.com/images/I/81aBuBf206L._AC_UL320_.jpg
37,37,B079HXQ6VN,Men's Stretch Carrot Fit Jeans,Amazon Brand - Symbol,0,0,0,599,3.8,441,71,,1,441,
38,38,B08G2TG8XQ,Women's Skinny Jeans,AKA CHIC,0,0,0,786,3.7,53,66,,1,53,https://m.media-amazon.com/images/I/81AyWqCO+AL._AC_UL320_.jpg
39,39,B07XY5S4V1,Men's Skinny Jeans,Diverse,0,0,0,502,3.4,18,75,,1,18,
40,40,B09LCT6683,Men's Slim Jeans,Amazon Brand - Symbol,0,0,0,699,2.6,14,65,,1,14,
41,41,B06Y6MHSVR,Men's Relaxed Fit Jeans,Ben Martin,0,0,0,649,3.6,"3,930",74,,1,"3,930",https://m.media-amazon.com/images/I/61TwfPRLhrL._AC_UL320_.jpg
42,42,B07QBJ7BVW,Men's Slim Fit Stretchable Jeans,Neostreak,0,0,0,549,3.8,"3,232",66,,1,"3,232",https://m.media-amazon.com/images/I/81rcMJm4kFL._AC_UL320_.jpg
43,43,B07QGPJ5JL,Men's Slim Fit Stretchable Jeans,Neostreak,0,0,0,549,3.9,"1,955",66,,1,"1,955",
44,44,B09MV2XPQ3,Stylish Fashionable Women High Waist Regular wear Denim Jeans - Black,HOVAC,0,0,0,499,3.9,64,75,,1,64,https://m.media-amazon.com/images/I/31FeW4DRcoL._AC_UL320_.jpg
45,45,B07CN1HKD5,Women's Skinny Fit Jeans,AKA CHIC,0,0,0,716,3.9,"4,825",62,,1,"4,825",https://m.media-amazon.com/images/I/71AgFdgRD2L._AC_UL320_.jpg
46,46,B08L2636YZ,Women's Loose Fit Jeans,KOTTY,0,0,0,639,3.8,473,68,,1,473,https://m.media-amazon.com/images/I/31Y4oZCtpUL._AC_UL320_.jpg
47,47,B091734BWL,Womens High Rise Cotton Lycra Jeans,KOTTY,0,0,0,674,4.1,106,66,,1,106,https://m.media-amazon.com/images/I/71Do2+EZeiL._AC_UL320_.jpg
48,48,B07VFK3N3V,Men's Slim Fit Jeans,Urbano Fashion,0,0,0,699,3.7,322,53,,1,322,https://m.media-amazon.com/images/I/719J1S+gi-L._AC_UL320_.jpg
49,49,B0839JYY7C,Men's Skinny Jeans,Amazon Brand - House & Shields,0,0,0,669,3.6,153,74,,1,153,
50,50,B07C3RDTFL,Mens Slim Fit Jeans,Wrangler,0,0,0,"1,038",3.9,26,60,,1,26,https://m.media-amazon.com/images/I/81i9p9Vh7dL._AC_UL320_.jpg
51,51,B098L97BWD,Men's Regular Fit Jeans,Ben Martin,0,0,0,499,3.5,105,83,,1,105,https://m.media-amazon.com/images/I/61QEJwzNtXS._AC_UL320_.jpg
52,52,B07V4817V6,Women's Black Skinny Fringed Detailing High Rise Clean Look Solid Cropped Stretchable Denim Jeans,Miss Chase,0,0,0,849,3.8,542,63,,1,542,https://m.media-amazon.com/images/I/71XNJ5pXWVL._AC_UL320_.jpg
53,53,B07RJQ2RY2,Men Stretchable Jeans,Amazon Brand - Inkast Denim Co.,0,0,0,809,3.8,336,68,,1,336,https://m.media-amazon.com/images/I/71ppM5KQ5rL._AC_UL320_.jpg
54,54,B07HMB6GDQ,Women's Regular Jeans,AKA CHIC,0,0,0,852,4.1,309,67,,1,309,https://m.media-amazon.com/images/I/81UIotxdLPL._AC_UL320_.jpg
55,55,B085FS8ZLL,Men Cut and Sew Denim Jeans,Campus Sutra,0,0,0,719,3.3,"1,282",58,,1,"1,282",https://m.media-amazon.com/images/I/51PAjY776nL._AC_UL320_.jpg
56,56,B085J74QL5,Men's Slim Fit Jeans,Amazon Brand - Symbol,1,0,0,689,3.8,"1,167",57,,1,"1,167",
57,57,B07MQ8P7TL,Men's Slim Fit Stretchable Jeans,Neostreak,1,0,0,639,3.7,684,71,,1,684,https://m.media-amazon.com/images/I/81-2aGyS-hL._AC_UL320_.jpg
58,58,B09CH285RK,Mens Skinny Fit Stretchable Jeans,Amazon Brand - House & Shields,1,0,0,579,4.1,7,68,,1,7,https://m.media-amazon.com/images/I/71fVJVBUgJL._AC_UL320_.jpg
59,59,B099JPYXJT,Men's Carrot Jeans,Amazon Brand - Inkast Denim Co.,1,0,0,799,4.0,46,73,,1,46,
60,60,B07L6XXSHD,Men's Slim Fit Stretchable Jeans,Neostreak,1,0,0,535,3.8,"2,106",67,,1,"2,106",
61,61,B07587NBKQ,Men's Relaxed Jeans,Diverse,1,0,0,579,3.5,"2,204",61,,1,"2,204",https://m.media-amazon.com/images/I/81D2WA+FOzL._AC_UL320_.jpg
62,62,B07GXJKNBN,mens Stretchable Jeans,Amazon Brand - Inkast Denim Co.,1,0,0,859,3.4,109,67,,1,109,https://m.media-amazon.com/images/I/91KPpcuJAXL._AC_UL320_.jpg
63,63,B0758JYP9G,Men's Slim Jeans,Diverse,1,0,0,584,3.7,"3,307",71,,1,"3,307",https://m.media-amazon.com/images/I/81axIgBXx3L._AC_UL320_.jpg
64,64,B08QWLTSV9,Women's Regular Jeans,Levi's,0,0,0,"1,751",3.1,7,47,,1,7,
65,65,B092DJZKPW,Men's Sailor Skinny Jeans,Men's,0,0,0,652,3.4,10,80,,1,LAWMAN PG3,https://m.media-amazon.com/images/I/81uu-E8xIJL._AC_UL320_.jpg
66,66,B09BVXRH3D,Women's Regular Jeans,Levi's,0,0,0,948,3.8,4,53,,1,4,https://m.media-amazon.com/images/I/71tr2xolwfL._AC_UL320_.jpg
67,67,B07PD5BCWC,Women's Skinny Fit Jeans,AKA CHIC,0,0,0,767,3.9,"1,280",62,,1,"1,280",https://m.media-amazon.com/images/I/61PtpELCgnL._AC_UL320_.jpg
68,68,B08R8JVV2S,Girls Blue Denim Jeggings for 5 to 15 Years,Naughty Ninos,0,0,0,696,3.9,171,59,,1,171,https://m.media-amazon.com/images/I/61WcMgOQj6L._AC_UL320_.jpg
69,69,B09QKX4MQQ,UP Men's Denim Blend Solid Slim Jeans for Men,UP Online Store,0,0,0,499,4.6,7,38,,1,7,https://m.media-amazon.com/images/I/81f+PUX412L._AC_UL320_.jpg
70,70,B08ZD3KXLY,Men Jeans,RING OF FIRE,0,0,0,0,0.0,0,0,,0,,
71,71,B09172T21J,Womens High Rise Cotton Lycra Jeans,KOTTY,0,0,0,749,0.0,0,63,,1,"₹749
₹1,999 Save ₹1,250 (63%)",
72,72,B08QWW1TQ9,Men's Carrot Slim Jeans,EASYBUY,0,0,0,449,3.4,26,0,,0,26,
73,73,B07QZZSRT6,Men's Regular Fit Jeans,STUDIO NEXX,0,0,0,645,3.9,421,58,,1,421,
74,74,B01N07V2MC,Men's Slim Fit Jeans,Urbano Fashion,0,0,0,569,3.6,917,71,,1,917,https://m.media-amazon.com/images/I/51UlwkHPtmL._AC_UL320_.jpg
75,75,B07DPSSZZ5,Men's Stretch Carrot Jeans,Amazon Brand - Symbol,0,0,0,759,3.6,481,64,,1,481,https://m.media-amazon.com/images/I/8106Vjhm+3L._AC_UL320_.jpg
76,76,B085RH5L7J,Boy's Slim Fit Jeans,Urbano Juniors,0,0,0,499,4.0,347,55,,1,347,https://m.media-amazon.com/images/I/51rRhR1yzaL._AC_UL320_.jpg
77,77,B07H4713JX,Men's Skinny Jeans,Amazon Brand - Symbol,0,0,0,669,3.7,"1,507",68,,1,"1,507",
78,78,B074RMN99F,Men's Slim Fit Jogger Jeans Stretch,Urbano Fashion,0,0,0,799,3.7,"4,009",47,,1,"4,009",https://m.media-amazon.com/images/I/61UZtv8GRtL._AC_UL320_.jpg
79,79,B08135J1HV,Women's Denim Stretchable Slim Fit Black Jeans,NIFTY,0,0,0,499,4.0,564,62,,1,564,https://m.media-amazon.com/images/I/31JwPVIVlKL._AC_UL320_.jpg
80,80,B07FZ3GVSC,Men's Relaxed Jeans,Diverse,1,0,0,626,3.7,"4,053",75,,1,"4,053",
81,81,B08P5DNWQK,Men's Slim Jeans,Diverse,1,0,0,592,3.5,39,76,,1,39,
82,82,B07L715PCG,Men's Slim Fit Stretchable Jeans,Neostreak,1,0,0,553,3.8,"3,232",65,,1,"3,232",
83,83,B09D3D3XVV,Men's Skinny Jeans,OOBANI,1,0,0,679,3.7,55,66,,1,55,https://m.media-amazon.com/images/I/51TUrbjK9LL._AC_UL320_.jpg
84,84,B07W8MK8FQ,Women's Slim Jeans,AKA CHIC,0,0,0,873,3.9,236,68,,1,236,
85,85,B07VR4P936,Plus Size Men's Jeans,JOHN PRIDE,0,0,0,"1,169",4.2,195,42,,1,195,https://m.media-amazon.com/images/I/61ySYdPgH2L._AC_UL320_.jpg
86,86,B09BVXK37V,Women's Regular Jeans,Levi's,0,0,0,"1,207",4.0,13,52,,1,13,https://m.media-amazon.com/images/I/814YItz1pvL._AC_UL320_.jpg
87,87,B06Y5HF9GV,Men's Relaxed Fit Jeans,Ben Martin,0,0,0,649,3.4,493,74,,1,493,https://m.media-amazon.com/images/I/61+e1RZI11L._AC_UL320_.jpg
88,88,B09Q93GFZS,Women's Wide Leg Flared Jeans,Malachi,0,0,0,899,3.8,27,61,,1,27,https://m.media-amazon.com/images/I/81I9aCr4ncL._AC_UL320_.jpg
89,89,B09C2G7CSZ,Men's Light Blue Slim Fit Washed Jeans Stretchable,Urbano Fashion,0,0,0,699,3.5,"1,033",53,,1,"1,033",https://m.media-amazon.com/images/I/61S5a0LL0sL._AC_UL320_.jpg
90,90,B076CR4HPR,Men's Slim Fit Washed Jeans Stretchable,Urbano Fashion,0,0,0,649,3.7,"5,645",50,,1,"5,645",https://m.media-amazon.com/images/I/51sqbNfjT5L._AC_UL320_.jpg
91,91,B07L95M856,Women's Black Skinny Fit High Rise Clean Look Regular Length Clean Look Stretchable Denim Jeans,Miss Chase,0,0,0,836,3.8,913,57,,1,913,https://m.media-amazon.com/images/I/71a03OHZiVL._AC_UL320_.jpg
92,92,B08WCVG23X,Women's Skinny Jeans,Levi's,0,0,0,946,3.7,67,53,,1,67,
93,93,B01LZK86D7,Men's (Millard) Regular Fit Stretchable Jeans,Wrangler,0,0,0,"1,291",3.7,38,52,,1,38,
94,94,B094VXRVHR,Men's Skinny Jeans,NEWPORT,0,0,0,499,3.7,751,71,,1,751,
95,95,B07LG8BHF9,Women's Black Skinny Fit High Rise Clean Look Regular Length Stretchable Denim Jeans,Miss Chase,0,0,0,949,3.9,676,51,,1,676,https://m.media-amazon.com/images/I/71G17uLgBJL._AC_UL320_.jpg
96,96,B0989PBDML,Boy's Jogger Relaxed Jeans,Amazon Brand - Jam & Honey,0,0,0,719,3.6,6,64,,1,6,
97,97,B09CH21P9F,Mens Skinny Fit Stretchable Jeans,Amazon Brand - House & Shields,0,0,0,589,4.1,7,67,,1,7,https://m.media-amazon.com/images/I/71nQ0aRDsRL._AC_UL320_.jpg
98,98,B08WKDZPRW,Men's Skinny Jeans,Red Tape,0,0,0,"1,176",3.9,36,73,,1,36,
99,99,B098LK3JWL,Men's Skinny Jeans,Easies by Killer,0,0,0,"1,099",3.1,16,67,,1,16,
100,100,B079ZZP9K8,Men's Slim Jeans,Amazon Brand - Symbol,0,0,0,649,3.5,"1,220",68,,1,"1,220",https://m.media-amazon.com/images/I/71vnemyYCOL._AC_UL320_.jpg
101,101,B089FNZYG7,Womens High Rise Cotton Lycra Skinny Jeans,KOTTY,0,0,0,674,3.3,108,66,,1,108,https://m.media-amazon.com/images/I/51KJBTtayUL._AC_UL320_.jpg
102,102,B08XMPT9X8,by Shoppers Stop Solid Cotton Rich Regular Fit Boys Jeans (S21711BJNS-P),LIFE,0,0,0,240,4.1,240,70,,0,240,https://m.media-amazon.com/images/I/41dfc90WZRL._AC_UL320_.jpg
103,103,B07PD5D8KC,Women's Loose Jeans,AKA CHIC,0,0,0,745,4.0,935,63,,1,935,https://m.media-amazon.com/images/I/81SCMuUQxDL._AC_UL320_.jpg
104,104,B09BVWR567,Men's Regular Jeans,Levi's,0,0,0,"1,959",3.1,31,30,,1,31,
105,105,B082Z3JDK4,Women's Regular Fit Jeans,dermawear,0,0,0,"1,239",3.9,786,17,,1,786,
106,106,B08GSM2K88,Men's Skinny Jeans,Red Tape,0,0,0,"1,069",3.4,208,75,,1,208,
107,107,B08VSBSGB8,Men's Slim Fit Washed Jeans Stretchable,Urbano Fashion,0,0,0,749,3.4,48,53,,1,48,https://m.media-amazon.com/images/I/61nvFVa1fFL._AC_UL320_.jpg
108,108,B099J4QYDN,Men's Carrot Jeans,Amazon Brand - Inkast Denim Co.,0,0,0,799,4.0,46,73,,1,46,
109,109,B09BVXC68X,Men's Regular Jeans,Levi's,0,0,0,"1,549",4.3,64,47,,1,64,
110,110,B092D4DM5Y,Girl's Slim Fit Jeans/Joggers/Bottom Pack of 3,KIFAYATI BAZAR,0,0,0,503,3.1,219,69,,1,219,https://m.media-amazon.com/images/I/51dlGoJ9RBL._AC_UL320_.jpg
111,111,B0767J4VZD,Men Jeans,Diverse,0,0,0,527,3.8,466,74,,1,466,https://m.media-amazon.com/images/I/61qur7WlyvL._AC_UL320_.jpg
112,112,B09B18VTL8,Women's Skinny Jeans,Levi's,0,0,0,"1,410",3.4,3,53,,1,3,https://m.media-amazon.com/images/I/81IIBp76WxL._AC_UL320_.jpg
113,113,B0979DR1HJ,Men's Regular Jeans,Spykar,0,0,0,"1,174",3.8,19,61,,1,19,https://m.media-amazon.com/images/I/91lLxMXFkZL._AC_UL320_.jpg
114,114,B08LKKWY7N,Women's Light Blue Wide-Leg Mid Rise Clean Look Regular Length Blast Effect Denim Jeans,Dolce Crudo,0,0,0,986,4.7,8,59,,1,8,https://m.media-amazon.com/images/I/81UyGR9J4GL._AC_UL320_.jpg
115,115,B07ZVS95CK,Women's Loose Fit Jeans,AKA CHIC,0,0,0,826,3.9,"1,677",68,,1,"1,677",https://m.media-amazon.com/images/I/713b0CmgXAL._AC_UL320_.jpg
116,116,B07TGQNS25,Men's Slim Fit Apparel,Neostreak,1,0,0,679,3.6,173,68,,1,173,https://m.media-amazon.com/images/I/81wnIzKFQtL._AC_UL320_.jpg
117,117,B07T85PXJ8,Men's Slim Fit Stretchable Jeans,Neostreak,1,0,0,599,3.7,"2,808",68,,1,"2,808",https://m.media-amazon.com/images/I/81Ikw46R07L._AC_UL320_.jpg
118,118,B07MC75TKR,Men's Slim Fit Stretchable Jeans,Neostreak,1,0,0,639,3.7,684,71,,1,684,https://m.media-amazon.com/images/I/81-2aGyS-hL._AC_UL320_.jpg
119,119,B085J6SN3S,Men's Slim Jeans,Amazon Brand - Symbol,1,0,0,649,3.6,408,59,,1,408,https://m.media-amazon.com/images/I/81au4FfzaFL._AC_UL320_.jpg
120,120,B07Q4V5CBT,Men's Relaxed Fit Jeans,Diverse,1,0,0,582,3.7,914,61,,0,914,
121,121,B07V9N5D7N,Men's Slim Jeans,Deniklo,1,0,0,728,4.0,224,72,,1,224,https://m.media-amazon.com/images/I/81lMieV8qwL._AC_UL320_.jpg
122,122,B07FZ2KFSP,Men's Relaxed Jeans,Diverse,1,0,0,619,3.7,"4,053",75,,1,"4,053",https://m.media-amazon.com/images/I/81dZ97Jc2GL._AC_UL320_.jpg
123,123,B07FNWQTCW,Men's Slim Jeans,Diverse,1,0,0,619,3.7,"3,307",75,,1,"3,307",https://m.media-amazon.com/images/I/81wlV6lWAYL._AC_UL320_.jpg
124,124,B09B18VTL8,Women's Skinny Jeans,Levi's,0,0,0,"1,410",3.4,3,53,,1,3,https://m.media-amazon.com/images/I/81IIBp76WxL._AC_UL320_.jpg
125,125,B08HQF8HN8,Women's Boot Cut Regular Jeans,VERO MODA,0,0,0,"1,124",4.1,23,55,,1,23,
126,126,B0979DR1HJ,Men's Regular Jeans,Spykar,0,0,0,"1,174",3.8,19,61,,1,19,https://m.media-amazon.com/images/I/71x7GlmKk5L._AC_UL320_.jpg
127,127,B08LKKWY7N,Women's Light Blue Wide-Leg Mid Rise Clean Look Regular Length Blast Effect Denim Jeans,Dolce Crudo,0,0,0,986,4.7,8,59,,1,8,https://m.media-amazon.com/images/I/81UyGR9J4GL._AC_UL320_.jpg
128,128,B07ZVS95CK,Women's Loose Fit Jeans,AKA CHIC,0,0,0,826,3.9,"1,677",68,,1,"1,677",https://m.media-amazon.com/images/I/713b0CmgXAL._AC_UL320_.jpg
129,129,B0867J18T7,Men's Brown Regular Fit Denim Jeans Stretchable,Urbano Plus,0,0,0,799,4.0,686,53,,1,686,https://m.media-amazon.com/images/I/61XuJ5Omc5L._AC_UL320_.jpg
130,130,B092DLPC35,Kids Girls Jeans Jogger Slim Fit Blue Pack of 2,KIFAYATI BAZAR,0,0,0,487,3.2,256,59,,0,256,https://m.media-amazon.com/images/I/41zeoC9A6jL._AC_UL320_.jpg
131,131,B084K8TX4Q,Men's Slim Jeans,Pepe Jeans,0,0,0,"2,999",0.0,0,0,,1,"₹2,999",
132,132,B0838358RS,Women's Relaxed Fit Jeans,Pepe Jeans,0,0,0,913,3.6,13,54,,1,13,
133,133,B09CQGQ8MX,mens Jeans,Allen Solly,0,0,0,"1,022",3.9,7,43,,1,7,https://m.media-amazon.com/images/I/71vKD1Q+kRL._AC_UL320_.jpg
134,134,B07SRCPPNS,Men's Slim Fit Jeans,Novarc,0,0,0,689,3.7,380,62,,1,380,https://m.media-amazon.com/images/I/712pHoSq6WL._AC_UL320_.jpg
135,135,B094VX57MJ,Men's Slim Jeans,NEWPORT,0,0,0,579,3.8,800,66,,1,800,https://m.media-amazon.com/images/I/81levWk8iNL._AC_UL320_.jpg
136,136,B08G2S2XVZ,Women's Slim Jeans,AKA CHIC,0,0,0,412,4.2,168,79,,0,168,https://m.media-amazon.com/images/I/71OW1C6DpQL._AC_UL320_.jpg
137,137,B09B9HK27D,Men's Regular Jeans,Pepe Jeans,0,0,0,0,0.0,0,0,,0,,
138,138,B07P9PQ4FK,Women's Skinny Fit Jeans,AKA CHIC,0,0,0,798,3.9,836,60,,1,836,https://m.media-amazon.com/images/I/81lE+AlOFBL._AC_UL320_.jpg
139,139,B075P2G7ZK,Men's Skinny Jeans,U.S. POLO ASSN.,0,0,0,"1,999",3.8,66,0,,1,66,https://m.media-amazon.com/images/I/71c2ytJQKgL._AC_UL320_.jpg
140,140,B09D3YLV1B,Men’s Slim Fit Blue Stretchable Denim Jeans,DELEXO,1,0,0,"1,444",1.5,2,42,,1,2,
141,141,B0839JYY7C,Men's Skinny Jeans,Amazon Brand - House & Shields,1,0,0,669,3.6,153,74,,1,153,
142,142,B082Q3QDDN,Men Regular fit Mid Rise Jeans,STUDIO NEXX,1,0,0,619,3.7,284,59,,1,284,
143,143,B09D3B6XV1,Men's Skinny Jeans,OOBANI,1,0,0,689,3.7,55,66,,1,55,https://m.media-amazon.com/images/I/51-yrrXRv2L._AC_UL320_.jpg
144,144,B09LMN56PZ,Men's Chino Regular Jeans,Pepe Jeans,0,0,0,0,0.0,0,0,,0,,https://m.media-amazon.com/images/I/81CgvTCHxgL._AC_UL320_.jpg
145,145,B07CPF1ZYH,Women's High Rise Slim Jeans,AKA CHIC,0,0,0,791,3.9,600,58,,1,600,https://m.media-amazon.com/images/I/81HFJD+5hUL._AC_UL320_.jpg
146,146,B07W3TDXXZ,Women's Skinny Jeans,AKA CHIC,0,0,0,920,3.9,756,66,,1,756,https://m.media-amazon.com/images/I/813TiH8DH2L._AC_UL320_.jpg
147,147,B07TC5ZHZN,Girls Jeans,Pink & Blue,0,0,0,499,3.8,24,17,,1,24,
148,148,B08V6VXXQH,Women's Joggers,dockstreet,0,0,0,398,3.2,"1,740",72,,1,"1,740",https://m.media-amazon.com/images/I/5166B59OSNL._AC_UL320_.jpg
149,149,B0957VLM9Q,Men's Skinny Fit Jeans,Red Tape,0,0,0,"1,002",3.5,4,79,,1,4,https://m.media-amazon.com/images/I/81QyE32k2rL._AC_UL320_.jpg
150,150,B07K3189ZK,Women's Navy Blue Skinny Fit High Rise Clean Look Regular Length Stretchable Denim Jeans,Miss Chase,0,0,0,873,4.0,"1,278",54,,1,"1,278",https://m.media-amazon.com/images/I/71azEcLvb6L._AC_UL320_.jpg
151,151,B09NGWWZTQ,"Plus Size Women- Stretchable-High Waist- Boot Cut/Bell Bottom Jeans-Light Blue/Dark Blue-Waist Size 36"" inch/ 38"" inch/ 40"" inch/ 42"" inch/ 44"" inch",Happening,0,0,0,"1,780",0.0,0,54,,1,"₹1,780
₹3,890 Save ₹2,110 (54%)",https://m.media-amazon.com/images/I/41xxnvb5qZL._AC_UL320_.jpg
152,152,B07RFK3Y2S,Men's Stretch Carrot Stretchable Jeans,Amazon Brand - Inkast Denim Co.,0,0,0,699,3.6,"1,154",72,,1,"1,154",https://m.media-amazon.com/images/I/81iWmTkWAbL._AC_UL320_.jpg
153,153,B07YCX1CV8,Men's 5 Pockets Slim Denim Stretch Jeans,RING OF FIRE,0,0,0,0,4.4,68,0,,0,68,
154,154,B084VZTXBP,Men's Straight Fit Carrot Stretchable Jeans,Amazon Brand - Inkast Denim Co.,0,0,0,809,3.7,187,66,,1,187,
155,155,B098LJV3KK,"Men's Easies,Skinny Fit,Solid,Jeans",Easies by Killer,0,0,0,974,4.0,15,70,,1,15,
156,156,B07V253S5T,Women's Slim Jeans,Miss Chase,0,0,0,849,4.0,163,63,,1,163,https://m.media-amazon.com/images/I/81mIwWLqd9L._AC_UL320_.jpg
157,157,B09BZQG32V,Mens SMU Jeans Skinny,Integriti,0,0,0,811,3.8,8,69,,1,8,https://m.media-amazon.com/images/I/71jnmYcd-tL._AC_UL320_.jpg
158,158,B081LJ99M9,Girls' Slim Fit Jeans,ELENDRA,0,0,0,499,3.8,209,83,,1,209,https://m.media-amazon.com/images/I/71Pyg7XfQGL._AC_UL320_.jpg
159,159,B09LCQZCK8,Men's Slim Jeans,Amazon Brand - Symbol,0,0,0,699,3.0,2,65,,1,2,https://m.media-amazon.com/images/I/81xrblr1IwL._AC_UL320_.jpg
160,160,B085J7FJQM,Men's Slim Jeans,Amazon Brand - Symbol,0,0,0,649,3.6,408,59,,1,408,https://m.media-amazon.com/images/I/81au4FfzaFL._AC_UL320_.jpg
161,161,B082635X7N,Men's Slim Fit Jeans,"L,Zard",0,0,0,499,3.5,407,78,,1,407,https://m.media-amazon.com/images/I/41s4My+nEDL._AC_UL320_.jpg
162,162,B08Z3D61BZ,Men's Skinny Jeans,Spykar,0,0,0,"1,539",3.7,25,45,,1,25,
163,163,B01NBOFQGP,Men's Skinny Fit Jeans,HALOGEN,0,0,0,975,3.9,364,73,,1,364,https://m.media-amazon.com/images/I/61ZMrMANV2L._AC_UL320_.jpg
164,164,B09DG9SXT7,"Men Premium Cotton Blend, Light Weight, Stretchable Jeans | Best Fit for Everyone",COBB,0,0,0,499,3.7,47,82,,1,47,https://m.media-amazon.com/images/I/71mSYPGCaXL._AC_UL320_.jpg
165,165,B074YX6JR5,Men Jeans,Urbano Fashion,0,0,0,649,3.4,"2,111",46,,1,"2,111",https://m.media-amazon.com/images/I/71ft0likY8L._AC_UL320_.jpg
166,166,B07HLZTB7G,Women's Skinny Jeans,AKA CHIC,0,0,0,899,3.8,252,64,,1,252,https://m.media-amazon.com/images/I/31BBiWmYs0L._AC_UL320_.jpg
167,167,B099HVQYCK,mens Jeans,Amazon Brand - Inkast Denim Co.,0,0,0,789,4.2,11,68,,1,11,https://m.media-amazon.com/images/I/71oaJLfdH1L._AC_UL320_.jpg
168,168,B07SD3VBFR,Men's Slim Fit Stretchable Fabric Casual Wear Denim Jeans,RAGZO,0,0,0,781,3.5,"1,205",48,,1,"1,205",https://m.media-amazon.com/images/I/81E-m0fwsIL._AC_UL320_.jpg
169,169,B0796T2B88,jannon Women's Solid Stretchable High Waist Slim Fit Jeans,Generic,0,0,0,499,3.9,972,67,,1,972,
170,170,B09BVX3Q3Q,mens Jeans,Levi's,0,0,0,"1,259",3.8,54,55,,1,54,
171,171,B07D6MF2KV,Men's Slim Fit Jeans,Urbano Fashion,0,0,0,749,3.7,560,53,,1,560,https://m.media-amazon.com/images/I/71d-DQnE5+L._AC_UL320_.jpg
172,172,B07TGQ191J,Men's Slim Apparel,Neostreak,0,0,0,569,3.7,128,70,,1,128,https://m.media-amazon.com/images/I/81mkws56NZL._AC_UL320_.jpg
173,173,B07N22MG4J,Men's Slim Fit Jeans,Wrangler,0,0,0,973,3.9,10,51,,1,10,
174,174,B0989PGNXN,boys Jeans,Amazon Brand - Jam & Honey,0,0,0,721,4.2,12,64,,1,12,
175,175,B085J761RM,Men's Relaxed Jeans,Amazon Brand - Symbol,0,0,0,599,3.7,"1,059",63,,1,"1,059",https://m.media-amazon.com/images/I/71OGd8xUBsL._AC_UL320_.jpg
176,176,B07MC75JQS,Men's Slim Fit Stretchable Jeans,Neostreak,1,0,0,639,3.7,684,71,,1,684,https://m.media-amazon.com/images/I/81-2aGyS-hL._AC_UL320_.jpg
177,177,B07TB9X4QN,Men's Slim Fit Stretchable Jeans,Neostreak,1,0,0,599,3.7,"2,808",68,,1,"2,808",
178,178,B085J74QM6,Men's Skinny Jeans,Amazon Brand - Symbol,1,0,0,629,3.8,672,63,,1,672,
179,179,B07RJQ2RY2,Men Stretchable Jeans,Amazon Brand - Inkast Denim Co.,1,0,0,809,3.8,336,68,,1,336,https://m.media-amazon.com/images/I/71ppM5KQ5rL._AC_UL320_.jpg
180,180,B07FYG1ZX6,Men's Relaxed Jeans,Diverse,1,0,0,619,3.7,"4,053",69,,1,"4,053",https://m.media-amazon.com/images/I/81dZ97Jc2GL._AC_UL320_.jpg
