,SKU,Sponsored,Best Seller,Amazon's Choice,Price,Rating,NoofRatings,Discount,Delivery,Prime Delivery,linkofproduct
28,Urban Style Decore Jumbo Lounger Filled Bean Bags with Footrest Color Brown,0,0,0,"2,490",3.7,26,50,"Friday, February 4",1,https://www.amazon.in/Urban-Style-Decore-Lounger-Footrest/dp/B09B51JP41/ref=sr_1_29?keywords=bean+bags&qid=1643175103&sr=8-29
29,Amazon Brand - Solimo Muddha XXXL Bean Bag Filled With Beans (Brown & Orange),0,0,0,"2,299",3.7,250,62,,1,https://www.amazon.in/Amazon-Brand-Solimo-Muddha-Filled/dp/B08GS6JLGR/ref=sr_1_30?keywords=bean+bags&qid=1643175103&sr=8-30
30,ComfyBean - Bean Bag Cover - Designer Printed - Bean Bag - Size : XXL - Color : Barely Awake - Peach & Lt. Grey,0,0,0,"1,272",3.3,12,49,,1,https://www.amazon.in/ComfyBean-Cover-Designer-Printed-Barely/dp/B09311JSPQ/ref=sr_1_31?keywords=bean+bags&qid=1643175103&sr=8-31
31,LEXAVI Brand - XXXL Combo Beanbag with Footrest Prefilled Density Beans - (Yellow),0,0,0,"1,999",3.6,19,56,"Tuesday, February 1",1,https://www.amazon.in/Republic-Day-Offer-Cover-Free/dp/B09DQ3QZFV/ref=sr_1_32?keywords=bean+bags&qid=1643175103&sr=8-32
32,"LEXAVI Brand - XXXL Combo Beanbag with Footstool Filled with High Density Beans, Color - (TAN)",0,0,0,"2,499",3.7,27,58,"Monday, January 31",1,https://www.amazon.in/LEXAVI-Brand-Beanbag-Footstool-Density/dp/B09FTFL1HX/ref=sr_1_33?keywords=bean+bags&qid=1643175103&sr=8-33
33,"LEXAVI Brand - XXXL Bean Bag with Footrest Prefilled Density Beans, (Colour -Navy)",0,0,0,"1,899",3.9,15,58,"Tuesday, February 1",1,https://www.amazon.in/LEXAVI-Brand-Footrest-Prefilled-Density/dp/B09FY9GX54/ref=sr_1_34?keywords=bean+bags&qid=1643175103&sr=8-34
34,Comfy Bean Bag-Jumbo Designer Lazzy-Printed Bean Bag Filled with Beans-Size - Jumbo-Lazy But Crazy - Black Orange,0,0,0,"1,399",0,0,68,,1,https://www.amazon.in/Bag-Jumbo-Designer-Lazzy-Printed-Filled-Beans-Size/dp/B09MQM5PH5/ref=sr_1_35?keywords=bean+bags&qid=1643175103&sr=8-35
35,Truemate Organic Beans for Bean Bag Refill 2 Kg,0,0,0,849,3.3,65,58,"Tuesday, February 1",1,https://www.amazon.in/Truemate-Organic-Beans-Bean-Refill/dp/B08W564PRC/ref=sr_1_36?keywords=bean+bags&qid=1643175103&sr=8-36
36,PRAVRAJYA Premium 2 KG Beans for Bean Bag Filling (1400 Grams net Weight as per Indian Standard) - Pure White,0,0,0,710,0,0,45,"Tuesday, February 1",0,https://www.amazon.in/PRAVRAJYA-Premium-Bean-Bag-Standard/dp/B09QWXWPFC/ref=sr_1_37?keywords=bean+bags&qid=1643175103&sr=8-37
37,LEXAVI Brand - XXXL Prefilled Beanbag with Foot-Rest/ Filled with Beans - (Navy),0,0,0,"1,999",0,0,56,"Tuesday, February 1",1,https://www.amazon.in/LEXAVI-Brand-Prefilled-Beanbag-Foot-Rest/dp/B09DPRVBF5/ref=sr_1_38?keywords=bean+bags&qid=1643175103&sr=8-38
